index,note_name,start_time,duration,velocity,tempo
21,G-5,5.25,0.25,0,84
21,G5,5.25,0.25,0,84
21,A5,5.25,0.25,0,84
21,B5,5.25,0.25,0,84
21,D-6,5.25,0.25,0,84
21,D6,5.25,0.25,0,84
21,E6,5.25,0.25,0,84
21,G-6,5.25,0.25,0,84
21,G6,5.25,0.25,0,84
21,A6,5.25,0.25,0,84
21,B6,5.25,0.25,0,84
21,D-7,5.25,0.25,0,84
22,A3,5.5,0.25,0,84
22,B3,5.5,0.25,0,84
22,D-4,5.5,0.25,0,84
22,D4,5.5,0.25,0,84
22,E4,5.5,0.25,100,84
22,G-4,5.5,0.25,0,84
22,G4,5.5,0.25,0,84
22,A4,5.5,0.25,0,84
22,B4,5.5,0.25,0,84
22,D-5,5.5,0.25,0,84
22,D5,5.5,0.25,0,84
22,E5,5.5,0.25,0,84
22,G-5,5.5,0.25,0,84
22,G5,5.5,0.25,0,84
22,A5,5.5,0.25,0,84
22,B5,5.5,0.25,0,84
22,D-6,5.5,0.25,0,84
22,D6,5.5,0.25,0,84
22,E6,5.5,0.25,0,84
22,G-6,5.5,0.25,0,84
22,G6,5.5,0.25,0,84
22,A6,5.5,0.25,0,84
22,B6,5.5,0.25,0,84
22,D-7,5.5,0.25,0,84
23,A3,5.75,0.25,0,84
23,B3,5.75,0.25,0,84
23,D-4,5.75,0.25,0,84
23,D4,5.75,0.25,0,84
23,E4,5.75,0.25,100,84
23,G-4,5.75,0.25,0,84
23,G4,5.75,0.25,0,84
23,A4,5.75,0.25,0,84
23,B4,5.75,0.25,0,84
23,D-5,5.75,0.25,0,84
23,D5,5.75,0.25,0,84
23,E5,5.75,0.25,0,84
23,G-5,5.75,0.25,0,84
23,G5,5.75,0.25,0,84
23,A5,5.75,0.25,0,84
23,B5,5.75,0.25,0,84
23,D-6,5.75,0.25,0,84
23,D6,5.75,0.25,0,84
23,E6,5.75,0.25,0,84
23,G-6,5.75,0.25,0,84
23,G6,5.75,0.25,0,84
23,A6,5.75,0.25,0,84
23,B6,5.75,0.25,0,84
23,D-7,5.75,0.25,0,84
24,A3,6.0,0.25,0,84
24,B3,6.0,0.25,0,84
24,D-4,6.0,0.25,0,84
24,D4,6.0,0.25,100,84
24,E4,6.0,0.25,0,84
24,G-4,6.0,0.25,0,84
24,G4,6.0,0.25,0,84
24,A4,6.0,0.25,0,84
24,B4,6.0,0.25,0,84
24,D-5,6.0,0.25,0,84
24,D5,6.0,0.25,100,84
24,E5,6.0,0.25,0,84
24,G-5,6.0,0.25,0,84
24,G5,6.0,0.25,0,84
24,A5,6.0,0.25,100,84
24,B5,6.0,0.25,0,84
24,D-6,6.0,0.25,0,84
24,D6,6.0,0.25,100,84
24,E6,6.0,0.25,0,84
24,G-6,6.0,0.25,0,84
24,G6,6.0,0.25,0,84
24,A6,6.0,0.25,100,84
24,B6,6.0,0.25,0,84
24,D-7,6.0,0.25,0,84
25,A3,6.25,0.25,0,84
25,B3,6.25,0.25,0,84
25,D-4,6.25,0.25,0,84
25,D4,6.25,0.25,100,84
25,E4,6.25,0.25,0,84
25,G-4,6.25,0.25,0,84
25,G4,6.25,0.25,0,84
25,A4,6.25,0.25,0,84
25,B4,6.25,0.25,0,84
25,D-5,6.25,0.25,0,84
25,D5,6.25,0.25,100,84
25,E5,6.25,0.25,0,84
25,G-5,6.25,0.25,0,84
25,G5,6.25,0.25,0,84
25,A5,6.25,0.25,100,84
25,B5,6.25,0.25,0,84
25,D-6,6.25,0.25,0,84
25,D6,6.25,0.25,100,84
25,E6,6.25,0.25,0,84
25,G-6,6.25,0.25,100,84
25,G6,6.25,0.25,0,84
25,A6,6.25,0.25,100,84
25,B6,6.25,0.25,0,84
25,D-7,6.25,0.25,0,84
26,A3,6.5,0.25,0,84
26,B3,6.5,0.25,0,84
26,D-4,6.5,0.25,0,84
26,D4,6.5,0.25,100,84
26,E4,6.5,0.25,0,84
26,G-4,6.5,0.25,0,84
26,G4,6.5,0.25,0,84
26,A4,6.5,0.25,0,84
26,B4,6.5,0.25,0,84
26,D-5,6.5,0.25,0,84
26,D5,6.5,0.25,100,84
26,E5,6.5,0.25,0,84
26,G-5,6.5,0.25,0,84
26,G5,6.5,0.25,0,84
26,A5,6.5,0.25,100,84
26,B5,6.5,0.25,0,84
26,D-6,6.5,0.25,0,84
26,D6,6.5,0.25,100,84
26,E6,6.5,0.25,0,84
26,G-6,6.5,0.25,100,84
26,G6,6.5,0.25,0,84
26,A6,6.5,0.25,100,84
26,B6,6.5,0.25,0,84
26,D-7,6.5,0.25,0,84
27,A3,6.75,0.25,0,84
27,B3,6.75,0.25,0,84
27,D-4,6.75,0.25,0,84
27,D4,6.75,0.25,100,84
27,E4,6.75,0.25,0,84
27,G-4,6.75,0.25,0,84
27,G4,6.75,0.25,0,84
27,A4,6.75,0.25,0,84
27,B4,6.75,0.25,0,84
27,D-5,6.75,0.25,0,84
27,D5,6.75,0.25,100,84
27,E5,6.75,0.25,0,84
27,G-5,6.75,0.25,0,84
27,G5,6.75,0.25,0,84
27,A5,6.75,0.25,100,84
27,B5,6.75,0.25,0,84
27,D-6,6.75,0.25,0,84
27,D6,6.75,0.25,100,84
27,E6,6.75,0.25,0,84
27,G-6,6.75,0.25,100,84
27,G6,6.75,0.25,0,84
27,A6,6.75,0.25,100,84
27,B6,6.75,0.25,0,84
27,D-7,6.75,0.25,0,84
28,A3,7.0,0.25,0,84
28,B3,7.0,0.25,0,84
28,D-4,7.0,0.25,0,84
28,D4,7.0,0.25,100,84
28,E4,7.0,0.25,0,84
28,G-4,7.0,0.25,0,84
28,G4,7.0,0.25,0,84
28,A4,7.0,0.25,0,84
28,B4,7.0,0.25,0,84
28,D-5,7.0,0.25,0,84
28,D5,7.0,0.25,100,84
28,E5,7.0,0.25,0,84
28,G-5,7.0,0.25,0,84
28,G5,7.0,0.25,0,84
28,A5,7.0,0.25,100,84
28,B5,7.0,0.25,0,84
28,D-6,7.0,0.25,0,84
28,D6,7.0,0.25,100,84
28,E6,7.0,0.25,0,84
28,G-6,7.0,0.25,100,84
28,G6,7.0,0.25,0,84
28,A6,7.0,0.25,100,84
28,B6,7.0,0.25,0,84
28,D-7,7.0,0.25,0,84
29,A3,7.25,0.25,0,84
29,B3,7.25,0.25,0,84
29,D-4,7.25,0.25,0,84
29,D4,7.25,0.25,100,84
29,E4,7.25,0.25,0,84
29,G-4,7.25,0.25,0,84
29,G4,7.25,0.25,0,84
29,A4,7.25,0.25,0,84
29,B4,7.25,0.25,0,84
29,D-5,7.25,0.25,0,84
29,D5,7.25,0.25,100,84
29,E5,7.25,0.25,0,84
29,G-5,7.25,0.25,0,84
29,G5,7.25,0.25,0,84
29,A5,7.25,0.25,100,84
29,B5,7.25,0.25,0,84
29,D-6,7.25,0.25,0,84
29,D6,7.25,0.25,100,84
29,E6,7.25,0.25,0,84
29,G-6,7.25,0.25,100,84
29,G6,7.25,0.25,0,84
29,A6,7.25,0.25,100,84
29,B6,7.25,0.25,0,84
29,D-7,7.25,0.25,0,84
30,A3,7.5,0.25,0,84
30,B3,7.5,0.25,0,84
30,D-4,7.5,0.25,0,84
30,D4,7.5,0.25,100,84
30,E4,7.5,0.25,0,84
30,G-4,7.5,0.25,0,84
30,G4,7.5,0.25,0,84
30,A4,7.5,0.25,0,84
30,B4,7.5,0.25,0,84
30,D-5,7.5,0.25,0,84
30,D5,7.5,0.25,100,84
30,E5,7.5,0.25,0,84
30,G-5,7.5,0.25,0,84
30,G5,7.5,0.25,0,84
30,A5,7.5,0.25,100,84
30,B5,7.5,0.25,0,84
30,D-6,7.5,0.25,0,84
30,D6,7.5,0.25,100,84
30,E6,7.5,0.25,0,84
30,G-6,7.5,0.25,100,84
30,G6,7.5,0.25,0,84
30,A6,7.5,0.25,100,84
30,B6,7.5,0.25,0,84
30,D-7,7.5,0.25,0,84
31,A3,7.75,0.25,0,84
